Order Number,Product Name,Order Type,Product Cost,Cash on Delivery,Product Unavailable Flag,Multi Mode TraNosport Flag,Speed Delivery Flag,Remote Location,Multi Hop Delivery,Product Size
1774016,Product B,Additional,1241.53,N,Y,Y,N,N,Y,Large
4073575,Product A,Additional,142,N,N,Y,N,N,N,Medium
3414281,Product B,New,4200,N,N,Y,N,N,N,Small
3208314,Product C,Additional,485.02,Y,Y,Y,N,N,Y,Large
2591591,Product A,Additional,607.69,N,Y,Y,N,N,Y,Large
2053856,Product C,Additional,1587.14,Y,N,Y,N,N,N,Medium
3794898,Product A,Additional,480,Y,Y,Y,N,N,Y,Large
1957499,Product C,Additional,485.01,Y,Y,Y,N,N,Y,Large
1983012,Product B,New,1166.5,N,N,Y,N,N,N,Medium
2598376,Product B,Additional,1277.91,N,Y,N,N,N,Y,Large
2978610,Product B,New,2005.42,Y,N,Y,N,N,N,Medium
1773926,Product B,Additional,1097.87,N,Y,Y,N,N,Y,Large
2557352,Product C,Additional,1755.1,Y,N,Y,N,N,N,Medium
2936448,Product A,New,437.5,N,N,Y,N,N,N,Medium
3636410,Product B,New,2481.8,N,N,Y,N,N,N,Small
1156427,Product A,Additional,571,N,N,Y,N,N,N,Medium
3116547,Product A,New,175,Y,N,Y,N,N,N,Large
3680798,Product B,Additional,1048.85,N,Y,Y,N,N,Y,Large
3346475,Product B,New,4940,N,N,Y,N,N,N,Small
2919719,Product B,Additional,1501.95,Y,N,Y,N,N,N,Large
3472957,Product B,Additional,800.5,Y,Y,Y,N,N,Y,Large
2125958,Product B,Additional,1607.5,Y,N,Y,N,N,N,Large
3928845,Product B,Additional,2116.05,N,Y,Y,N,N,Y,Medium
4194904,Product C,Additional,1790.1,Y,Y,Y,Y,N,Y,Medium
1497545,Product B,New,1451,N,Y,Y,N,N,Y,Large
2615710,Product D,Additional,1023,N,N,Y,N,N,N,Medium
3484237,Product C,Additional,2120.12,Y,N,Y,N,N,N,Medium
3992748,Product A,New,850,Y,N,Y,N,N,N,Large
3438770,Product B,Additional,2087.99,Y,Y,Y,N,Y,Y,Large
3549488,Product B,New,690.21,Y,Y,Y,N,N,Y,Large
2849860,Product A,Additional,1181.27,N,Y,Y,N,N,Y,Large
2586528,Product A,Additional,450,N,N,Y,N,N,N,Medium
2520369,Product B,Additional,700.25,Y,N,Y,N,N,N,Large
1864071,Product C,Additional,895,Y,Y,Y,N,Y,Y,Large
2814657,Product B,New,2905.6,Y,N,Y,N,N,N,Medium
2653121,Product C,New,418.77,Y,Y,Y,N,N,N,Small-Medium
3230492,Product C,Additional,999,Y,Y,Y,N,N,Y,Large
3270635,Product A,New,1500,Y,N,Y,Y,N,N,Medium
1992902,Product C,Additional,2287.8,Y,N,Y,N,N,N,Medium
1187408,Product C,New,2514.9,Y,N,Y,N,N,N,Medium
2058772,Product A,New,1303.91,N,Y,Y,N,N,Y,Large
3201211,Product C,Additional,1631.11,Y,Y,N,N,N,Y,Large
2518961,Product A,New,1099,Y,N,Y,N,N,N,Medium
3481623,Product A,New,4338.96,Y,N,Y,N,N,N,Medium
4073549,Product A,Additional,937.45,Y,N,Y,Y,N,N,Medium
2845061,Product B,Additional,869.35,Y,Y,Y,N,N,Y,Large
1200999,Product C,New,485.02,Y,Y,Y,N,Y,Y,Large
3119311,Product B,Additional,628.43,N,Y,Y,N,N,Y,Large
1446004,Product B,New,375,Y,N,Y,N,N,N,Large
3968896,Product B,New,1326,N,N,Y,N,N,N,Medium
3477634,Product D,Additional,1210.8,Y,N,Y,N,N,N,Medium
3224678,Product B,New,1013,Y,N,Y,N,N,N,Medium
2596414,Product B,New,1750,Y,N,Y,N,N,N,Medium
2668512,Product B,Additional,1582.35,N,Y,Y,N,N,Y,Medium
2054727,Product C,Additional,485.02,Y,Y,Y,N,N,Y,Large
1992905,Product B,New,863.7,Y,N,Y,N,N,N,Large
3656152,Product B,Additional,495,N,Y,Y,N,Y,Y,Large
2625328,Product B,New,480,N,N,Y,N,N,N,Large
3636414,Product B,New,2481.8,N,N,Y,N,N,N,Small
1439937,Product B,New,375,Y,Y,Y,N,N,Y,Large
2574564,Product A,New,600,Y,N,Y,N,N,N,Large
2940637,Product C,Additional,2068.74,Y,N,Y,Y,N,N,Medium
3636808,Product A,Additional,2160.66,N,Y,Y,N,N,Y,Large
3603044,Product A,New,1100,Y,N,Y,N,N,N,Medium
3700251,Product B,New,1250.93,Y,Y,Y,N,N,Y,Large
2780530,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
3695615,Product A,Additional,1260,Y,N,Y,N,N,N,Large
3346477,Product B,New,4940,N,N,Y,N,N,N,Small
2925142,Product D,New,729.74,N,Y,N,N,N,Y,Large
3473003,Product B,Additional,1276.8,N,Y,Y,N,N,N,Medium
2153443,Product C,Additional,1121.42,Y,Y,Y,N,N,Y,Large
3069837,Product B,New,801.63,N,Y,Y,N,N,Y,Large
2957439,Product C,Additional,769,Y,Y,Y,Y,Y,Y,Large
3854529,Product C,New,1292.34,Y,Y,N,N,N,Y,Large
3538088,Product B,New,3225.4,N,N,Y,N,N,N,Medium
2124925,Product B,Additional,628.5,N,Y,Y,N,N,Y,Large
3448603,Product C,New,1292.53,Y,Y,Y,N,Y,Y,Large
3553484,Product C,Additional,650,Y,Y,Y,N,Y,Y,Large
2518958,Product A,Additional,1750,Y,N,Y,Y,N,N,Medium
2591877,Product C,Additional,406.78,Y,Y,Y,N,N,Y,Large
2521243,Product B,Additional,466.5,N,Y,Y,N,N,Y,Large
1865295,Product C,Additional,2218.56,Y,Y,Y,N,N,Y,Medium
2817945,Product C,Additional,1214.01,Y,N,Y,N,N,N,Large
2655180,Product B,New,1380.52,N,Y,Y,N,N,Y,Large
3236054,Product C,Additional,1101.42,Y,Y,Y,N,N,Y,Large
3272193,Product A,New,1632,Y,N,Y,N,N,N,Medium
4066601,Product B,Additional,1365.37,N,Y,Y,N,N,Y,Large
2591929,Product B,Additional,709.53,N,Y,Y,N,N,Y,Large
2520427,Product B,New,643.75,Y,N,Y,Y,N,N,Medium
3234608,Product B,Additional,1189.19,N,Y,Y,N,Y,Y,Large
3247345,Product B,Additional,1038.26,N,Y,Y,N,N,Y,Large
3514660,Product B,New,890,Y,Y,Y,N,N,Y,Medium
2845067,Product B,Additional,1355.05,Y,N,Y,N,N,N,Medium
3681120,Product C,Additional,3115.22,Y,Y,Y,N,N,Y,Medium
2375218,Product B,New,426.9,N,Y,Y,N,N,Y,Large
2995624,Product B,New,983.2,N,Y,Y,N,N,Y,Large
2713288,Product A,New,991.76,N,Y,Y,Y,N,N,Large
3119510,Product D,Additional,2060.8,N,Y,Y,N,N,Y,Medium
1088417,Product C,New,902.09,Y,Y,Y,N,Y,Y,Large
3969877,Product B,Additional,2051.5,N,N,Y,N,N,N,Medium
3478220,Product A,Additional,1032.56,N,Y,Y,N,N,Y,Large
3434600,Product A,New,443.75,N,Y,Y,N,N,Y,Large
3225233,Product B,Additional,625.12,N,Y,Y,N,N,Y,Large
1130157,Product B,Additional,648.96,N,Y,Y,N,N,Y,Large
4272041,Product C,Additional,2389.65,Y,Y,Y,N,N,Y,Large
2172551,Product B,Additional,466,N,Y,Y,N,N,Y,Large
3673600,Product C,Additional,1742.37,Y,N,Y,Y,Y,N,Large
2625526,Product B,Additional,329.96,N,Y,Y,N,N,Y,Large
2653417,Product B,New,1522,Y,Y,Y,N,N,Y,Large
3855474,Product B,Additional,1543.08,Y,N,Y,N,N,N,Medium
2585976,Product C,Additional,1239.91,Y,N,Y,N,Y,N,Medium
2956340,Product B,New,877.73,Y,Y,Y,N,N,Y,Large
3640543,Product B,New,328.6,Y,N,Y,N,N,N,Large
3735031,Product B,Additional,433.9,N,Y,Y,N,N,Y,Large
2786055,Product C,Additional,895,Y,Y,Y,N,N,Y,Large
3696024,Product A,New,1396,N,N,Y,N,N,N,Large
1156735,Product A,Additional,571,N,N,Y,N,N,N,Medium
1924826,Product C,New,745.64,Y,N,Y,N,Y,N,Large
1958880,Product B,Additional,649.63,Y,N,Y,N,N,N,Large
2239136,Product B,New,2557,Y,N,Y,N,N,N,Medium
2166989,Product B,Additional,375,N,Y,Y,N,N,Y,Large
2961667,Product C,Additional,1789,Y,N,Y,N,N,N,Medium
3892979,Product A,Additional,1718,N,Y,Y,Y,N,Y,Large
2125742,Product C,New,722.65,Y,Y,Y,N,Y,Y,Large
3580404,Product A,Additional,650,N,Y,Y,N,N,Y,Large
2593104,Product A,Additional,342.74,N,Y,Y,N,Y,Y,Large
1190252,Product B,New,495,N,Y,Y,N,N,Y,Large
1888488,Product B,New,758.15,Y,N,Y,N,N,N,Large
2403430,Product B,Additional,851.89,N,Y,Y,N,N,Y,Large
1091113,Product B,New,1194.88,N,Y,Y,N,Y,Y,Large
3246597,Product B,Additional,713.64,N,Y,Y,N,N,Y,Large
3279411,Product C,New,1391.67,Y,Y,Y,N,Y,Y,Large
2598101,Product B,Additional,892.12,N,Y,Y,N,N,Y,Large
3261289,Product B,Additional,854.95,Y,Y,Y,N,N,Y,Medium
2105946,Product B,New,475.95,N,Y,Y,N,N,Y,Large
3247695,Product B,Additional,405.9,Y,N,Y,Y,N,N,Large
1201784,Product C,Additional,2577.82,Y,Y,Y,N,N,Y,Medium
3163833,Product A,Additional,666.67,Y,N,Y,Y,N,N,Medium
4101259,Product B,Additional,2340.4,Y,N,Y,N,N,N,Medium
3695126,Product B,Additional,12014.4,N,N,Y,N,N,N,Small
3121329,Product D,Additional,373.24,Y,Y,Y,N,N,Y,Large
2004145,Product A,New,999.64,Y,N,N,N,N,N,Large
1619043,Product B,New,1978,N,Y,Y,N,N,Y,Large
3507225,Product A,Additional,540,N,Y,Y,N,N,Y,Large
3438762,Product B,New,672.3,N,Y,Y,N,N,Y,Large
3246767,Product B,New,1788.88,Y,N,Y,N,N,N,Medium
1192014,Product B,New,1840.92,N,Y,Y,N,N,Y,Large
4190671,Product B,Additional,949,N,Y,Y,N,N,Y,Large
2185884,Product A,New,830.3,N,Y,Y,N,N,Y,Large
2653473,Product B,Additional,231.7,N,Y,Y,N,N,N,Small-Medium
3638623,Product B,New,328.6,Y,N,Y,N,N,N,Large
3874168,Product B,New,1431,Y,N,Y,N,N,N,Medium
2857702,Product A,Additional,2700.68,Y,N,N,N,N,N,Medium
3640614,Product B,New,3211.8,Y,Y,Y,N,N,Y,Medium
3680745,Product B,New,515,Y,Y,Y,N,N,Y,Large
3894767,Product A,New,1154,Y,N,Y,N,N,N,Medium
1443688,Product B,New,375,Y,N,Y,N,N,N,Large
3775770,Product B,New,549.31,Y,N,Y,N,N,N,Medium
2626253,Product A,Additional,862.23,Y,Y,N,N,N,Y,Large
3514414,Product B,Additional,3917.71,N,Y,Y,Y,N,N,Large
1962081,Product B,New,2254.05,Y,N,N,N,N,N,Medium
2240780,Product B,Additional,375,N,Y,Y,N,N,Y,Large
2167046,Product B,Additional,375,Y,N,Y,N,N,N,Large
3088548,Product B,New,375,Y,N,Y,N,N,N,Large
3075432,Product A,New,696.52,N,Y,N,N,N,Y,Large
2129842,Product B,Additional,550.14,Y,N,Y,N,N,N,Large
2768791,Product B,Additional,1445,N,N,Y,N,N,N,Medium
3777632,Product B,Additional,1328.62,Y,N,Y,N,N,N,Large
1890274,Product C,Additional,898.55,Y,N,Y,N,N,N,Medium
2429273,Product B,Additional,570.42,N,Y,Y,N,N,Y,Large
3285784,Product B,Additional,5450,N,Y,Y,N,N,Y,Medium
3301294,Product B,New,790.25,Y,N,Y,N,N,N,Medium
2614178,Product B,Additional,722.19,N,Y,Y,N,N,Y,Large
3262559,Product B,Additional,897.5,N,Y,Y,N,N,Y,Large
2106020,Product B,New,857.42,Y,N,N,N,N,N,Large
3272873,Product B,Additional,1693.9,Y,N,Y,N,N,N,Large
3397830,Product B,Additional,1136.16,N,Y,Y,N,N,Y,Large
2168717,Product B,Additional,471,N,Y,Y,N,Y,Y,Large
1746527,Product C,New,3272.55,Y,Y,Y,N,Y,N,Large
1684226,Product B,New,819.42,N,Y,Y,N,N,Y,Large
2749702,Product A,New,2862.7,Y,N,Y,N,N,N,Medium
3130262,Product B,Additional,601.05,Y,N,Y,N,N,N,Medium
2004637,Product B,New,559.89,N,Y,Y,N,N,Y,Large
1679482,Product A,New,1032.9,Y,N,N,N,N,N,Medium
3511015,Product B,Additional,2273.5,Y,Y,Y,N,N,Y,Medium
3439623,Product B,Additional,943.62,Y,Y,Y,N,N,Y,Medium
3267698,Product C,Additional,1950.6,Y,N,Y,N,N,N,Medium
3130944,Product B,Additional,1094.39,N,Y,Y,N,Y,Y,Large
2407355,Product A,Additional,600,Y,N,Y,Y,N,N,Large
1576450,Product C,New,1135.41,Y,Y,Y,N,N,N,Small-Medium
2819306,Product B,New,702.41,N,Y,Y,N,N,Y,Large
3124456,Product C,New,3618.3,Y,Y,Y,Y,N,N,Medium
3553519,Product C,Additional,1406.73,Y,Y,N,N,N,Y,Large
3680829,Product B,Additional,699.87,Y,Y,Y,N,N,Y,Large
3682342,Product B,Additional,751.95,N,Y,Y,N,N,Y,Large
3782684,Product C,Additional,650,Y,Y,Y,N,N,Y,Large
3552715,Product C,Additional,1469.93,Y,Y,Y,N,N,Y,Large
2643168,Product C,New,553.38,Y,Y,Y,Y,N,Y,Large
2167969,Product B,New,558.4,Y,N,Y,N,N,N,Large
3776690,Product B,Additional,887.58,N,N,Y,N,N,N,Medium
2167208,Product B,New,511.69,N,Y,Y,N,N,N,Small-Medium
3586782,Product B,New,375,Y,N,Y,N,N,N,Large
2254917,Product B,Additional,375,Y,N,Y,N,N,N,Large
2545925,Product B,Additional,1677.8,Y,N,N,N,N,N,Medium
2428337,Product B,Additional,1289.89,N,Y,Y,N,N,Y,Medium
3075452,Product A,New,601.5,Y,Y,N,N,N,Y,Large
1818379,Product C,New,999,Y,Y,Y,N,N,Y,Large
2301759,Product B,Additional,1567.3,N,Y,Y,Y,N,Y,Large
2786642,Product C,Additional,495,Y,Y,Y,N,Y,Y,Large
3782133,Product B,New,3938,Y,N,Y,N,N,N,Medium
2429325,Product B,New,1459.35,N,Y,Y,N,N,Y,Medium
3305553,Product B,Additional,982.5,Y,N,Y,Y,N,N,Medium
1445600,Product B,New,375,Y,N,Y,N,N,N,Large
3544232,Product B,New,1953.7,Y,N,Y,N,N,N,Large
3262696,Product B,Additional,464.39,N,Y,Y,N,N,Y,Large
3196163,Product C,Additional,1173.34,Y,N,Y,Y,N,N,Large
3398847,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
2665470,Product C,Additional,895,Y,Y,Y,N,Y,Y,Large
2887820,Product A,New,1176.12,N,N,Y,N,N,N,Small
2392191,Product C,Additional,475.61,Y,Y,Y,N,N,Y,Large
3736327,Product A,Additional,1869.62,Y,Y,N,N,N,N,Large
2995343,Product B,Additional,1655,Y,N,Y,N,N,N,Medium
3130979,Product A,Additional,2361,N,N,Y,N,N,N,Small
2509911,Product A,New,630,N,N,Y,N,N,N,Medium
2032886,Product A,New,1160.98,N,Y,Y,N,N,Y,Large
3518545,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
3439805,Product B,Additional,940.9,N,N,Y,N,N,N,Medium
3301121,Product B,New,695.8,Y,N,Y,N,N,N,Large
2592674,Product C,Additional,484.28,Y,Y,Y,N,N,Y,Large
3131704,Product B,Additional,708.75,N,Y,Y,N,N,Y,Large
2407416,Product B,Additional,375,N,Y,Y,N,N,Y,Large
1509168,Product D,Additional,1097.72,N,Y,Y,N,N,N,Large
3427885,Product B,Additional,847,Y,N,Y,N,N,N,Medium
2369354,Product B,Additional,950,N,Y,Y,N,N,Y,Large
3128379,Product A,Additional,1500,Y,N,Y,N,N,N,Medium
3557796,Product C,Additional,792.74,Y,Y,Y,N,N,Y,Large
2574640,Product B,Additional,4098,N,Y,Y,N,N,Y,Medium
2882415,Product B,New,590,N,Y,Y,N,N,N,Large
3682274,Product B,Additional,1048.85,N,Y,Y,N,N,Y,Large
2738494,Product B,Additional,883.25,N,Y,Y,N,N,Y,Large
3783392,Product C,Additional,4312.68,Y,N,Y,N,N,N,Medium
3581017,Product C,Additional,723.79,Y,Y,Y,N,N,Y,Large
2654420,Product B,Additional,328.6,Y,N,Y,N,N,N,Large
2168328,Product B,New,1068.25,N,Y,Y,N,N,Y,Large
3777750,Product B,New,681,Y,N,Y,N,N,N,Medium
2631539,Product B,Additional,1542.9,Y,Y,Y,N,N,Y,Medium
2167640,Product A,New,389,N,Y,Y,N,N,N,Small-Medium
3591504,Product B,Additional,1625.15,N,Y,Y,N,N,Y,Medium
3272872,Product A,Additional,1568,N,Y,Y,N,N,Y,Large
1290352,Product B,New,999.3,N,Y,Y,N,Y,Y,Large
2306653,Product B,New,1239.97,N,Y,Y,N,N,Y,Large
2814004,Product B,New,669,N,Y,Y,N,N,Y,Large
3789899,Product B,New,731,Y,N,Y,N,N,N,Large
1445985,Product B,New,375,Y,N,Y,N,N,N,Large
1951841,Product D,Additional,895.23,N,Y,Y,N,N,N,Large
3377161,Product A,Additional,1498.88,Y,N,Y,N,N,N,Medium
3247352,Product A,New,96.98,N,N,Y,Y,N,N,Medium
3352124,Product B,Additional,1320.99,N,N,Y,N,N,N,Medium
2631547,Product B,New,299.3,Y,N,Y,N,N,N,Large
3544239,Product C,Additional,485.01,Y,Y,Y,N,Y,Y,Large
3365704,Product A,Additional,2257,N,N,Y,N,N,N,Medium
1196650,Product C,New,495,Y,Y,Y,N,Y,Y,Large
3401150,Product D,New,1815.93,N,Y,Y,Y,N,Y,Large
2666032,Product B,Additional,5490,N,N,Y,N,N,N,Small
2895266,Product B,New,1350,Y,N,Y,N,N,N,Medium
1440539,Product B,New,375,Y,N,Y,N,N,N,Large
3602321,Product C,Additional,604.8,Y,Y,Y,N,N,Y,Large
2995631,Product B,New,815.12,N,Y,Y,N,N,Y,Large
3131723,Product A,New,309.5,N,N,Y,N,N,N,Medium
2509912,Product A,New,630,N,N,Y,N,N,N,Medium
3812850,Product B,New,282.6,N,N,Y,N,N,N,Large
1684215,Product B,New,819.42,N,Y,Y,N,N,Y,Large
3376922,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
3468009,Product C,Additional,1022.54,Y,N,Y,N,Y,N,Large
2593405,Product B,New,2775.5,Y,N,Y,N,N,N,Medium
2435718,Product C,Additional,5673.2,Y,Y,N,N,N,N,Large
1440163,Product B,New,375,Y,N,Y,N,N,N,Large
3427958,Product B,Additional,512.4,N,Y,Y,N,N,Y,Large
2655041,Product B,New,1158.16,Y,N,Y,N,N,N,Medium
2392198,Product C,Additional,485.02,Y,Y,Y,N,Y,Y,Large
1202260,Product C,Additional,2345.77,Y,Y,Y,N,N,Y,Medium
3788706,Product C,New,584.17,Y,Y,Y,N,N,Y,Large
1226298,Product B,New,1360,Y,N,N,N,N,N,Large
2632714,Product B,New,1588.43,Y,Y,Y,N,Y,Y,Large
2202071,Product B,Additional,375,Y,N,Y,N,N,N,Large
1117928,Product C,Additional,1799.06,Y,Y,Y,N,N,Y,Large
3119503,Product C,Additional,1199.61,Y,Y,Y,N,N,Y,Large
2157872,Product B,New,1159.84,Y,N,Y,N,N,N,Large
3092260,Product B,New,1134.88,Y,Y,Y,N,N,Y,Large
2157909,Product B,New,712.72,N,Y,Y,N,N,Y,Large
2550292,Product C,Additional,853.14,Y,N,Y,N,N,N,Large
2849865,Product C,Additional,1957.25,Y,Y,Y,N,N,Y,Large
2310658,Product A,Additional,1146.5,N,N,Y,N,N,N,Medium
2819207,Product B,New,522.8,Y,N,Y,N,N,N,Medium
1446011,Product B,New,375,N,Y,Y,N,N,Y,Large
3113706,Product B,Additional,1390.45,N,Y,Y,N,N,Y,Large
1200442,Product C,New,485.02,Y,Y,Y,N,N,Y,Large
2631791,Product C,Additional,537.8,Y,N,Y,N,N,N,Large
2435803,Product B,Additional,971,Y,N,Y,N,N,N,Large
3433058,Product B,New,522.5,Y,N,Y,N,N,N,Large
3247697,Product B,Additional,464.1,N,Y,Y,Y,N,Y,Large
2989328,Product B,New,2797.08,Y,N,Y,N,N,N,Medium
3364304,Product A,Additional,1049.34,N,Y,Y,N,N,Y,Large
3365726,Product A,New,318.04,Y,N,Y,N,N,N,Large
3548729,Product B,Additional,713.64,N,Y,Y,N,N,Y,Large
3012077,Product A,New,846.18,Y,N,Y,N,N,N,Medium
3124532,Product A,Additional,2602.36,Y,N,Y,Y,N,N,Medium
3272929,Product A,Additional,637.64,Y,N,Y,N,N,N,Medium
3322939,Product B,New,3210.75,Y,N,Y,N,N,N,Medium
3410077,Product A,Additional,1579.5,N,N,Y,Y,N,N,Small
3753777,Product C,Additional,495,Y,Y,Y,N,Y,Y,Large
1443676,Product B,New,375,N,Y,Y,N,N,Y,Large
3626591,Product B,New,1083.8,N,Y,Y,N,N,Y,Large
2995802,Product B,Additional,1198.8,N,Y,N,N,N,Y,Large
3135140,Product B,New,415.93,N,Y,Y,N,N,Y,Large
3829314,Product A,New,599.64,Y,Y,Y,N,N,Y,Medium
1565872,Product A,New,1164.29,N,Y,N,N,N,Y,Large
4089350,Product C,Additional,495,Y,Y,Y,N,Y,Y,Large
3433339,Product C,Additional,1195.49,Y,Y,Y,N,N,N,Large
3135446,Product B,New,768.72,N,Y,Y,N,N,Y,Large
1118148,Product A,New,1331.79,N,Y,Y,N,N,N,Large
2767894,Product B,New,587.4,N,Y,Y,N,N,Y,Large
3428823,Product B,New,981.1,N,Y,Y,N,N,Y,Large
2661220,Product A,Additional,490,N,Y,Y,N,N,Y,Large
2397920,Product C,Additional,1452.58,Y,Y,Y,N,Y,Y,Large
2120545,Product A,Additional,329.62,N,Y,Y,N,N,Y,Large
1685341,Product D,New,1111.67,N,Y,Y,N,N,Y,Medium
2581491,Product B,Additional,1462.62,N,Y,Y,N,N,Y,Medium
2003652,Product C,New,2527.17,Y,Y,Y,N,Y,Y,Medium
2699331,Product C,Additional,1069.54,Y,Y,Y,N,N,Y,Large
3410286,Product B,Additional,768.72,Y,Y,Y,N,N,Y,Large
3789896,Product B,New,900,Y,Y,Y,N,N,Y,Large
1807968,Product C,Additional,485.01,Y,Y,Y,N,N,N,Large
3781440,Product B,Additional,862.21,Y,Y,Y,N,N,Y,Large
2633043,Product B,New,509,Y,N,Y,N,N,N,Large
1811410,Product C,Additional,485.02,Y,Y,Y,N,N,Y,Large
2479355,Product D,New,1375,Y,N,Y,N,Y,N,Large
2157905,Product B,New,749.11,N,Y,Y,N,Y,Y,Large
3092267,Product B,New,745.95,N,Y,Y,N,N,Y,Large
2157919,Product B,New,643.6,N,Y,Y,N,N,Y,Large
2851496,Product D,New,857.05,Y,N,Y,N,Y,N,Medium
2316650,Product B,Additional,2034.6,N,N,Y,N,N,N,Medium
3742543,Product C,Additional,750,Y,Y,Y,N,N,Y,Large
3119539,Product C,Additional,2626.53,Y,Y,Y,N,Y,N,Large
2445987,Product B,New,639.27,N,Y,Y,N,N,N,Small-Medium
2631901,Product B,Additional,1990,Y,N,Y,N,N,N,Medium
2440097,Product A,New,646.37,N,Y,Y,N,N,Y,Large
3032747,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
3266863,Product B,New,1119.67,N,Y,Y,N,N,Y,Large
3365661,Product D,Additional,1100,Y,N,Y,N,N,N,Medium
3393019,Product B,Additional,768.72,Y,Y,Y,N,N,Y,Large
3564187,Product A,New,637.6,Y,N,Y,N,N,N,Medium
3016535,Product B,Additional,961.5,N,Y,Y,N,N,N,Large
3128347,Product A,New,332.5,N,N,Y,N,N,N,Medium
2163733,Product B,New,1312.5,N,Y,Y,N,N,Y,Large
1196624,Product C,New,495,Y,Y,Y,N,N,Y,Large
1356932,Product C,Additional,485.01,Y,Y,Y,N,N,Y,Large
2737903,Product A,Additional,468.56,N,Y,Y,N,N,Y,Large
2738526,Product B,New,1117.83,N,Y,Y,N,N,Y,Large
1445994,Product B,New,375,N,N,Y,N,N,N,Large
3631582,Product C,Additional,495,Y,Y,Y,N,Y,Y,Large
3012057,Product A,Additional,262.39,N,N,N,N,N,N,Medium
4096550,Product B,Additional,984.35,N,Y,Y,N,N,Y,Large
3444470,Product B,New,2217.5,N,Y,Y,N,N,Y,Medium
3479541,Product D,New,2088.2,Y,N,N,Y,N,N,Medium
3145722,Product B,Additional,952.64,N,Y,Y,N,N,Y,Large
2770296,Product B,New,735.5,Y,N,Y,N,N,N,Medium
2546913,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
2664958,Product B,New,487.2,Y,N,Y,N,N,N,Medium
2130643,Product B,Additional,931.95,N,Y,Y,N,N,Y,Large
2316642,Product C,Additional,895,Y,Y,Y,N,Y,Y,Large
2586110,Product A,New,1108.46,N,Y,Y,N,N,Y,Medium
2018382,Product B,Additional,533.56,N,Y,Y,N,Y,Y,Large
3827735,Product B,New,831.07,Y,Y,Y,N,N,Y,Large
3448604,Product C,New,1106.9,Y,N,Y,N,N,N,Large
3913836,Product C,Additional,728.66,Y,Y,Y,N,N,Y,Large
1807997,Product C,Additional,485.02,Y,Y,Y,N,N,Y,Large
3247422,Product C,Additional,2597.89,Y,Y,Y,N,N,Y,Medium
2768568,Product B,Additional,375,N,Y,Y,N,N,Y,Large
2402365,Product A,New,1500,Y,N,Y,N,N,N,Medium
3522163,Product A,Additional,858.99,Y,Y,N,N,N,Y,Large
2995421,Product C,Additional,769,Y,Y,Y,Y,N,Y,Large
2158254,Product B,New,548.68,N,Y,N,N,Y,Y,Large
3130287,Product B,Additional,5844.45,Y,Y,Y,N,N,Y,Medium
2557426,Product B,Additional,495,N,Y,Y,N,N,Y,Large
2855557,Product B,Additional,548.68,N,Y,N,N,N,Y,Large
2320095,Product B,Additional,476.78,N,Y,Y,N,N,Y,Large
2780082,Product B,New,2080.6,N,Y,Y,N,N,Y,Medium
2462351,Product A,Additional,450,Y,N,Y,N,N,N,Medium
2638547,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
2441146,Product A,New,627.23,N,Y,Y,N,N,Y,Large
3037615,Product C,New,1802.75,Y,Y,Y,N,N,Y,Medium
3270585,Product B,New,261,N,Y,N,N,N,Y,Large
3397766,Product B,Additional,408.33,Y,N,Y,N,N,N,Medium
3044194,Product B,Additional,2680.03,N,N,N,N,N,N,Small
3164484,Product B,New,357,Y,N,Y,N,N,N,Large
3597605,Product B,New,781.58,Y,N,Y,N,N,N,Large
3894797,Product A,Additional,3123,N,N,Y,N,N,N,Small
3771611,Product B,New,448.31,N,Y,Y,N,N,Y,Large
1463582,Product C,New,485.02,Y,Y,Y,N,Y,Y,Large
3016631,Product B,Additional,1010.79,Y,Y,N,N,N,Y,Large
3151795,Product B,New,931.95,Y,N,N,N,N,N,Large
2557348,Product B,New,739.08,Y,N,Y,Y,N,N,Medium
1158860,Product B,Additional,1377.08,N,Y,Y,N,N,Y,Large
2028604,Product B,Additional,375,Y,N,Y,N,N,N,Large
1750184,Product B,New,2589.31,N,Y,Y,N,Y,Y,Medium
1923109,Product B,Additional,7294,N,Y,Y,N,N,N,Medium
2621110,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
3153081,Product A,New,2510.2,N,Y,Y,Y,N,N,Small
1200932,Product C,Additional,2527.17,Y,Y,Y,N,N,Y,Medium
2557436,Product B,New,816.55,Y,N,N,N,N,N,Large
3446033,Product B,Additional,1350,Y,N,Y,N,N,N,Medium
3128360,Product C,New,1425.36,Y,Y,Y,Y,N,Y,Large
3434533,Product B,New,952.46,N,N,Y,N,N,N,Medium
2710348,Product B,Additional,859.7,Y,N,Y,Y,N,N,Large
2340282,Product B,New,816.3,Y,Y,Y,N,N,Y,Large
2587873,Product B,Additional,1160.5,Y,N,Y,N,N,N,Medium
3836041,Product B,Additional,375,Y,N,Y,N,N,N,Large
3461436,Product B,Additional,2894.82,N,N,Y,N,N,N,Medium
